State_Name,District_Name,Crop_Year,Season,Crop,Area,rainfall,Average Humidity,Mean Temp,Cost of Cultivation (`/Hectare) C2,Cost of Production (`/Quintal) C2,Yield (Quintal/ Hectare) ,cost of production per yield
Telangana ,KHAMMAM,2011,Kharif     ,Dry chillies,22515,0.03682198,33,92,19083.55,2775.8,9.83,27286.114
Telangana ,KHAMMAM,2011,Rabi       ,Dry chillies,10263,0.00237129,72,80,13209.32,2358,8.05,18981.9
Telangana ,KHAMMAM,2013,Kharif     ,Dry chillies,19955,0,42,80,15371.45,86.53,13.57,1174.2121
Telangana ,KHAMMAM,2013,Rabi       ,Dry chillies,10152,0,41,76,89025.27,2179.26,6.42,13990.8492
Telangana ,KHAMMAM,2014,Kharif     ,Dry chillies,20843,0,43,71,86765.77,2228.97,13.7,30536.889
Telangana ,KHAMMAM,2014,Rabi       ,Dry chillies,5795,0.13591922,41,70,33046.12,119.72,13.57,1624.6004
Telangana ,MAHBUBNAGAR,1997,Kharif     ,Dry chillies,5600,0.03893959,40,57,7868.64,1882.68,24.39,45918.5652
Telangana ,MAHBUBNAGAR,1997,Rabi       ,Dry chillies,1700,0,45,64,86765.77,2068.67,42.95,88849.3765
Telangana ,MAHBUBNAGAR,1998,Kharif     ,Dry chillies,9500,0.02179417,48,64,45291.24,86.53,12.94,1119.6982
Telangana ,MAHBUBNAGAR,1998,Rabi       ,Dry chillies,2100,0.01028368,58,57,44756.72,2509.99,17.83,44753.1217
Telangana ,MAHBUBNAGAR,1999,Whole Year ,Dry chillies,14251,0.291241,43,72,85801.95,107.56,744.01,80025.7156
Telangana ,MAHBUBNAGAR,2000,Kharif     ,Dry chillies,10193,0.34866006,34,56,7868.64,1898.3,7.47,14180.301
Telangana ,MAHBUBNAGAR,2000,Rabi       ,Dry chillies,1848,0.20867334,58,68,31902.74,658.77,31.1,20487.747
Telangana ,MAHBUBNAGAR,2001,Kharif     ,Dry chillies,8942,0.08298048,19,68,25909.05,2775.8,9.59,26619.922
Telangana ,MAHBUBNAGAR,2001,Rabi       ,Dry chillies,1981,0.01833598,43,82,13209.32,840.58,23.56,19804.0648
Telangana ,MAHBUBNAGAR,2002,Kharif     ,Dry chillies,9076,0,23,93,15371.45,683.58,39.83,27226.9914
Telangana ,MAHBUBNAGAR,2002,Rabi       ,Dry chillies,2057,0,25,95,35423.48,2358,16.69,39355.02
Telangana ,MAHBUBNAGAR,2003,Kharif     ,Dry chillies,8097,0,59,84,19083.55,2509.99,6.42,16114.1358
Telangana ,MAHBUBNAGAR,2003,Rabi       ,Dry chillies,2117,0,62,80,46450.2,2068.67,23.56,48737.8652
Telangana ,MAHBUBNAGAR,2004,Kharif     ,Dry chillies,8389,0.00237129,72,80,13209.32,2358,8.05,18981.9
Telangana ,MAHBUBNAGAR,2004,Rabi       ,Dry chillies,1380,0,52,82,85801.95,731.25,5.9,4314.375
Telangana ,MAHBUBNAGAR,2005,Kharif     ,Dry chillies,6214,0,51,75,22489.75,2127.35,8.72,18550.492
Telangana ,MAHBUBNAGAR,2005,Rabi       ,Dry chillies,1522,0,49,70,22560.3,840.58,9.33,7842.6114
Telangana ,MAHBUBNAGAR,2006,Kharif     ,Dry chillies,6150,0.09101022,41,60,27507.54,2172.46,1015.45,2206024.507
Telangana ,MAHBUBNAGAR,2006,Rabi       ,Dry chillies,1590,0.0165269,55,58,15371.45,1559.04,19.05,29699.712
Telangana ,MAHBUBNAGAR,2007,Kharif     ,Dry chillies,7000,0.0414143,41,62,33046.12,93.64,56,5243.84
Telangana ,MAHBUBNAGAR,2007,Rabi       ,Dry chillies,2000,0,65,56,25270.26,2775.8,8.72,24204.976
Telangana ,MAHBUBNAGAR,2008,Kharif     ,Dry chillies,7349,0.12855534,59,56,30393.66,2358,11.98,28248.84
Telangana ,MAHBUBNAGAR,2008,Rabi       ,Dry chillies,286,0.05361401,64,60,28144.5,732.62,36.61,26821.2182
Telangana ,MAHBUBNAGAR,2009,Kharif     ,Dry chillies,6780,0.21139503,38,58,28144.5,2539.47,8.72,22144.1784
Telangana ,MAHBUBNAGAR,2009,Rabi       ,Dry chillies,178,0.24275834,52,75,85801.95,1918.92,11.98,22988.6616
Telangana ,MAHBUBNAGAR,2010,Kharif     ,Dry chillies,6993,0.12941,23,76,85801.95,86.53,448.89,38842.4517
Telangana ,MAHBUBNAGAR,2010,Rabi       ,Dry chillies,261,0.02043946,16,84,17705.93,2179.26,24.39,53152.1514
Telangana ,MAHBUBNAGAR,2011,Kharif     ,Dry chillies,9986,0,29,91,46450.2,732.62,5.9,4322.458
Telangana ,MAHBUBNAGAR,2011,Rabi       ,Dry chillies,115,0,24,96,9165.59,810.25,744.01,602834.1025
Telangana ,MAHBUBNAGAR,2013,Kharif     ,Dry chillies,8995,0,35,90,9165.59,404.43,11.98,4845.0714
Telangana ,MAHBUBNAGAR,2013,Rabi       ,Dry chillies,36,0,59,88,85801.95,1595.56,56,89351.36
Telangana ,MAHBUBNAGAR,2014,Kharif     ,Dry chillies,9883,0,62,86,91442.63,1551.94,17.83,27671.0902
Telangana ,MAHBUBNAGAR,2014,Rabi       ,Dry chillies,121,0.00322873,59,83,19083.55,732.62,4.05,2967.111
Telangana ,MEDAK,1997,Kharif     ,Dry chillies,7700,0.01929464,42,88,19259.84,1898.3,34.99,66421.517
Telangana ,MEDAK,1997,Rabi       ,Dry chillies,1700,0.0037788,75,81,9165.59,3484.01,10.29,35850.4629
Telangana ,MEDAK,1998,Kharif     ,Dry chillies,8800,0,61,80,86765.77,732.62,4.05,2967.111
Telangana ,MEDAK,1998,Rabi       ,Dry chillies,1200,0,43,81,28144.5,119.72,11.61,1389.9492
Telangana ,MEDAK,1999,Whole Year ,Dry chillies,10045,0,38,69,29876.36,1279.6,36.61,46846.156
Telangana ,MEDAK,2000,Kharif     ,Dry chillies,6989,0.07068956,42,66,45291.24,107.56,11.61,1248.7716
Telangana ,MEDAK,2000,Rabi       ,Dry chillies,1424,0.03893959,40,57,7868.64,1882.68,24.39,45918.5652
Telangana ,MEDAK,2001,Kharif     ,Dry chillies,6037,0.02179417,48,64,45291.24,86.53,12.94,1119.6982
Telangana ,MEDAK,2001,Rabi       ,Dry chillies,1749,0.06005408,62,59,44018.18,2127.35,19.9,42334.265
Telangana ,MEDAK,2002,Kharif     ,Dry chillies,4948,0.03544632,63,67,22560.3,1595.56,13.57,21651.7492
Telangana ,MEDAK,2002,Rabi       ,Dry chillies,2505,0.18104788,42,63,25909.05,2003.76,12.69,25427.7144
Telangana ,MEDAK,2003,Kharif     ,Dry chillies,6395,0.0545119,17,77,33046.12,2539.47,6.42,16303.3974
Telangana ,MEDAK,2003,Rabi       ,Dry chillies,1739,0.01833598,43,82,13209.32,840.58,23.56,19804.0648
Telangana ,MEDAK,2004,Kharif     ,Dry chillies,3914,0,29,92,7868.64,581.69,13.45,7823.7305
Telangana ,MEDAK,2004,Rabi       ,Dry chillies,1739,0,70,86,91442.63,1341.29,67.41,90416.3589
Telangana ,MEDAK,2005,Kharif     ,Dry chillies,4320,0,87,84,9165.59,1918.92,16.69,32026.7748
Telangana ,MEDAK,2005,Rabi       ,Dry chillies,1583,0,58,86,86765.77,669.86,6.7,4488.062
Telangana ,MEDAK,2006,Kharif     ,Dry chillies,3597,0,72,82,31902.74,2277.68,19.9,45325.832
Telangana ,MEDAK,2006,Rabi       ,Dry chillies,1287,0,72,78,19083.55,5777.48,13.7,79151.476
Telangana ,MEDAK,2007,Kharif     ,Dry chillies,3000,0,51,75,22489.75,2127.35,8.72,18550.492
Telangana ,MEDAK,2007,Rabi       ,Dry chillies,1000,0.01435425,35,76,25909.05,1918.92,8.05,15447.306
Telangana ,MEDAK,2008,Kharif     ,Dry chillies,2851,0.00858497,35,66,22489.75,731.25,1.32,965.25
Telangana ,MEDAK,2008,Rabi       ,Dry chillies,1039,0,40,64,46450.2,85.79,19.94,1710.6526
Telangana ,MEDAK,2009,Kharif     ,Dry chillies,1450,0,48,58,22560.3,658.77,11.97,7885.4769
Telangana ,MEDAK,2009,Rabi       ,Dry chillies,967,0,51,54,29876.36,669.86,1.32,884.2152
Telangana ,MEDAK,2010,Kharif     ,Dry chillies,1490,0.12447929,58,60,18679.33,2277.68,8.05,18335.324
Telangana ,MEDAK,2010,Rabi       ,Dry chillies,1181,0.1796935,73,56,8266.98,2614.14,3.01,7868.5614
Telangana ,MEDAK,2011,Kharif     ,Dry chillies,1492,0.16706095,36,65,33046.12,2509.99,24.39,61218.6561
Telangana ,MEDAK,2011,Rabi       ,Dry chillies,335,0.22460861,64,66,35423.48,581.69,42.95,24983.5855
Telangana ,MEDAK,2013,Kharif     ,Dry chillies,358,0.07068936,13,81,13209.32,2172.46,37.19,80793.7874
Telangana ,MEDAK,2014,Kharif     ,Dry chillies,291,0,25,95,13209.32,769.84,23.59,18160.5256
Telangana ,NALGONDA,1997,Kharif     ,Dry chillies,3500,0.05501373,81,82,31902.74,86.53,11.61,1004.6133
Telangana ,NALGONDA,1997,Rabi       ,Dry chillies,1500,0,100,74,45291.24,1898.3,34.99,66421.517
Telangana ,NALGONDA,1998,Kharif     ,Dry chillies,7900,0,86,83,31902.74,2554.91,10.93,27925.1663
Telangana ,NALGONDA,1998,Rabi       ,Dry chillies,1900,0,71,86,25909.05,1387.36,9.33,12944.0688
Telangana ,NALGONDA,1999,Whole Year ,Dry chillies,10315,0.09207753,44,91,27507.54,2539.47,7.47,18969.8409
Telangana ,NALGONDA,2000,Kharif     ,Dry chillies,7944,0,73,84,35423.48,1882.68,19.05,35865.054
Telangana ,NALGONDA,2000,Rabi       ,Dry chillies,1314,0,83,82,17705.93,840.58,42.95,36102.911
Telangana ,NALGONDA,2001,Kharif     ,Dry chillies,7460,0,38,80,46450.2,804.8,757.92,609974.016
Telangana ,NALGONDA,2001,Rabi       ,Dry chillies,845,0,37,74,35423.48,1691.66,12.69,21467.1654
Telangana ,NALGONDA,2002,Kharif     ,Dry chillies,7376,0.00858497,35,66,22489.75,731.25,1.32,965.25
Telangana ,NALGONDA,2002,Rabi       ,Dry chillies,1342,0.13591922,41,70,33046.12,119.72,13.57,1624.6004
Telangana ,NALGONDA,2003,Kharif     ,Dry chillies,7007,0,45,65,91442.63,5777.48,31.1,179679.628
Telangana ,NALGONDA,2003,Rabi       ,Dry chillies,2128,0.02179417,48,64,45291.24,86.53,12.94,1119.6982
Telangana ,NALGONDA,2004,Kharif     ,Dry chillies,7706,0.1796935,73,56,8266.98,2614.14,3.01,7868.5614
Telangana ,NALGONDA,2004,Rabi       ,Dry chillies,2292,0.03544632,63,67,22560.3,1595.56,13.57,21651.7492
Telangana ,NALGONDA,2005,Kharif     ,Dry chillies,4876,0.31073026,50,76,19259.84,1551.94,6.83,10599.7502
Telangana ,NALGONDA,2005,Rabi       ,Dry chillies,1478,0.20867334,58,68,31902.74,658.77,31.1,20487.747
Telangana ,NALGONDA,2006,Kharif     ,Dry chillies,4962,0.12240879,22,80,31902.74,810.25,1015.45,822768.3625
Telangana ,NALGONDA,2006,Rabi       ,Dry chillies,922,0.0545119,17,77,33046.12,2539.47,6.42,16303.3974
Telangana ,NALGONDA,2007,Kharif     ,Dry chillies,6000,0,45,81,25909.05,5777.48,3.01,17390.2148
Telangana ,NALGONDA,2007,Rabi       ,Dry chillies,2000,0,19,86,19083.55,789.9,39.04,30837.696
Telangana ,NALGONDA,2008,Kharif     ,Dry chillies,6498,0,25,95,13209.32,769.84,23.59,18160.5256
Telangana ,NALGONDA,2008,Rabi       ,Dry chillies,1034,0.0280096,21,94,19083.55,2127.35,24.39,51886.0665
Telangana ,NALGONDA,2009,Kharif     ,Dry chillies,4834,0,43,94,46450.2,2228.97,3.01,6709.1997
Telangana ,NALGONDA,2009,Rabi       ,Dry chillies,1445,0,70,86,91442.63,1341.29,67.41,90416.3589
Telangana ,NALGONDA,2010,Kharif     ,Dry chillies,5334,0,69,84,27507.54,2179.26,8.72,19003.1472
Telangana ,NALGONDA,2010,Rabi       ,Dry chillies,1102,0,86,83,31902.74,2554.91,10.93,27925.1663
Telangana ,NALGONDA,2011,Kharif     ,Dry chillies,7754,0.02568465,72,86,85801.95,1279.6,32.42,41484.632
Telangana ,NALGONDA,2011,Rabi       ,Dry chillies,1664,0.08125601,58,83,13209.32,107.56,19.94,2144.7464
Telangana ,NALGONDA,2013,Kharif     ,Dry chillies,4827,0.00237129,72,80,13209.32,2358,8.05,18981.9
Telangana ,NALGONDA,2013,Rabi       ,Dry chillies,713,0,65,81,45239.51,2261.24,3.01,6806.3324
Telangana ,NALGONDA,2014,Kharif     ,Dry chillies,3360,0,36,80,19083.55,1898.3,39.83,75609.289
Telangana ,NALGONDA,2014,Rabi       ,Dry chillies,968,0,32,73,7868.64,1559.04,19.9,31024.896
Telangana ,NIZAMABAD,1997,Kharif     ,Dry chillies,1200,0,46,70,85801.95,732.62,3.01,2205.1862
Telangana ,NIZAMABAD,1997,Rabi       ,Dry chillies,1000,0.07068956,42,66,45291.24,107.56,11.61,1248.7716
Telangana ,NIZAMABAD,1998,Rabi       ,Dry chillies,1300,0.1153688,65,59,45291.24,1918.92,10.93,20973.7956
Telangana ,NIZAMABAD,1999,Whole Year ,Dry chillies,2931,0.05361401,64,60,28144.5,732.62,36.61,26821.2182
Telangana ,NIZAMABAD,2000,Kharif     ,Dry chillies,1424,0.03544632,63,67,22560.3,1595.56,13.57,21651.7492
Telangana ,NIZAMABAD,2000,Rabi       ,Dry chillies,1276,0.16706095,36,65,33046.12,2509.99,24.39,61218.6561
Telangana ,NIZAMABAD,2001,Kharif     ,Dry chillies,1528,0.08972662,34,75,22560.3,1279.6,56,71657.6
Telangana ,NIZAMABAD,2001,Rabi       ,Dry chillies,1120,0.01387918,14,72,28144.5,3670.54,7.47,27418.9338
Telangana ,NIZAMABAD,2002,Kharif     ,Dry chillies,1664,0,41,86,45291.24,2261.24,1.32,2984.8368
Telangana ,NIZAMABAD,2002,Rabi       ,Dry chillies,995,0,24,96,9165.59,810.25,744.01,602834.1025
Telangana ,NIZAMABAD,2003,Kharif     ,Dry chillies,1861,0,69,86,22489.75,1251.12,13.54,16940.1648
Telangana ,NIZAMABAD,2003,Rabi       ,Dry chillies,1017,0,59,84,19083.55,2509.99,6.42,16114.1358
Telangana ,NIZAMABAD,2004,Kharif     ,Dry chillies,1443,0,45,87,45291.24,683.58,1015.45,694141.311
Telangana ,NIZAMABAD,2004,Rabi       ,Dry chillies,2325,0,65,84,29876.36,1559.04,6.83,10648.2432
Telangana ,NIZAMABAD,2005,Kharif     ,Dry chillies,1076,0,42,81,13209.32,93.64,13.54,1267.8856
Telangana ,NIZAMABAD,2005,Rabi       ,Dry chillies,1519,0,49,75,45239.51,2775.8,37.19,103232.002
Telangana ,NIZAMABAD,2006,Kharif     ,Dry chillies,1029,0,46,70,85801.95,732.62,3.01,2205.1862
Telangana ,NIZAMABAD,2006,Rabi       ,Dry chillies,1637,0.13591922,41,70,33046.12,119.72,13.57,1624.6004
Telangana ,NIZAMABAD,2007,Kharif     ,Dry chillies,1000,0.07964038,65,60,33046.12,2358,10.29,24263.82
Telangana ,NIZAMABAD,2007,Rabi       ,Dry chillies,1000,0.02360537,46,62,27507.54,840.58,13.45,11305.801
Telangana ,NIZAMABAD,2008,Kharif     ,Dry chillies,1157,0.02179417,48,64,45291.24,86.53,12.94,1119.6982
Telangana ,NIZAMABAD,2008,Rabi       ,Dry chillies,1272,0,65,56,25270.26,2775.8,8.72,24204.976
Telangana ,NIZAMABAD,2009,Kharif     ,Dry chillies,791,0.05361401,64,60,28144.5,732.62,36.61,26821.2182
Telangana ,NIZAMABAD,2009,Rabi       ,Dry chillies,1338,0.291241,43,72,85801.95,107.56,744.01,80025.7156
Telangana ,NIZAMABAD,2010,Kharif     ,Dry chillies,1069,0.20867334,58,68,31902.74,658.77,31.1,20487.747
Telangana ,NIZAMABAD,2010,Rabi       ,Dry chillies,1252,0.15342658,32,76,17705.93,669.86,39.04,26151.3344
Telangana ,NIZAMABAD,2011,Kharif     ,Dry chillies,1098,0.04954826,21,90,86765.77,1559.04,10.93,17040.3072
Telangana ,NIZAMABAD,2011,Rabi       ,Dry chillies,1085,0.01833598,43,82,13209.32,840.58,23.56,19804.0648
Telangana ,NIZAMABAD,2013,Kharif     ,Dry chillies,498,0,22,92,45291.24,2775.8,7.47,20735.226
Telangana ,NIZAMABAD,2013,Rabi       ,Dry chillies,865,0,29,90,89025.27,3484.01,10.93,38080.2293
Telangana ,NIZAMABAD,2014,Kharif     ,Dry chillies,497,0,59,88,85801.95,1595.56,56,89351.36
Telangana ,NIZAMABAD,2014,Rabi       ,Dry chillies,539,0,86,82,33046.12,2172.46,39.83,86529.0818
Telangana ,RANGAREDDI,1997,Kharif     ,Dry chillies,2000,0,77,83,33046.12,840.58,42.95,36102.911
Telangana ,RANGAREDDI,1997,Rabi       ,Dry chillies,900,0.00542341,76,82,22489.75,1595.56,67.41,107556.6996
Telangana ,RANGAREDDI,1998,Kharif     ,Dry chillies,2300,0.03682198,33,92,19083.55,2775.8,9.83,27286.114
Telangana ,RANGAREDDI,1998,Rabi       ,Dry chillies,600,0,91,78,7868.64,2554.91,10.93,27925.1663
Telangana ,RANGAREDDI,1999,Whole Year ,Dry chillies,3621,0,37,72,91442.63,2003.76,7.47,14968.0872
Telangana ,RANGAREDDI,2000,Kharif     ,Dry chillies,2369,0,41,72,9165.59,2277.68,19.05,43389.804
Telangana ,RANGAREDDI,2000,Rabi       ,Dry chillies,733,0,41,68,35423.48,669.86,5.9,3952.174
Telangana ,RANGAREDDI,2001,Kharif     ,Dry chillies,2163,0.03775054,61,57,13209.32,2277.68,17.83,40611.0344
Telangana ,RANGAREDDI,2001,Rabi       ,Dry chillies,813,0.00463658,46,53,35423.48,715.04,3.01,2152.2704
Telangana ,RANGAREDDI,2002,Kharif     ,Dry chillies,1903,0.02046472,63,60,42070.44,2179.26,19.05,41514.903
Telangana ,RANGAREDDI,2002,Rabi       ,Dry chillies,820,0.1796935,73,56,8266.98,2614.14,3.01,7868.5614
Telangana ,RANGAREDDI,2003,Kharif     ,Dry chillies,1613,0.22267875,62,68,22489.75,404.43,9.33,3773.3319
Telangana ,RANGAREDDI,2003,Rabi       ,Dry chillies,605,0.1372778,28,84,27507.54,1595.56,13.54,21603.8824
Telangana ,RANGAREDDI,2004,Kharif     ,Dry chillies,1502,0,24,88,19259.84,731.25,36.61,26771.0625
Telangana ,RANGAREDDI,2004,Rabi       ,Dry chillies,592,0,17,94,28144.5,2172.46,34.99,76014.3754
Telangana ,RANGAREDDI,2005,Kharif     ,Dry chillies,1500,0.01978735,32,100,45291.24,5777.48,42.68,246582.8464
Telangana ,RANGAREDDI,2005,Rabi       ,Dry chillies,757,0.00907195,91,77,29876.36,119.72,19.94,2387.2168
Telangana ,RANGAREDDI,2006,Kharif     ,Dry chillies,1346,0,74,86,13209.32,404.43,11.97,4841.0271
Telangana ,RANGAREDDI,2006,Rabi       ,Dry chillies,634,0.02568465,72,86,85801.95,1279.6,32.42,41484.632
Telangana ,RANGAREDDI,2007,Kharif     ,Dry chillies,1000,0,73,84,35423.48,1882.68,19.05,35865.054
Telangana ,RANGAREDDI,2007,Rabi       ,Dry chillies,1000,0,67,84,25909.05,404.43,11.97,4841.0271
Telangana ,RANGAREDDI,2008,Kharif     ,Dry chillies,914,0,48,82,89025.27,669.86,6.7,4488.062
Telangana ,RANGAREDDI,2008,Rabi       ,Dry chillies,370,0,37,78,17705.93,769.84,744.01,572768.6584
Telangana ,RANGAREDDI,2009,Kharif     ,Dry chillies,850,0,45,70,19083.55,2614.14,42.95,112277.313
Telangana ,RANGAREDDI,2009,Rabi       ,Dry chillies,427,0,38,70,15371.45,1251.12,56,70062.72
Telangana ,RANGAREDDI,2010,Kharif     ,Dry chillies,802,0.02979187,51,56,28144.5,3484.01,19.9,69331.799
Telangana ,RANGAREDDI,2010,Rabi       ,Dry chillies,405,0.00463658,46,53,35423.48,715.04,3.01,2152.2704
Telangana ,RANGAREDDI,2011,Kharif     ,Dry chillies,1147,0.0841193,56,58,12610.85,1691.66,6.83,11554.0378
Telangana ,RANGAREDDI,2011,Rabi       ,Dry chillies,182,0.18105142,57,58,13209.32,2228.97,5.9,13150.923
Telangana ,RANGAREDDI,2013,Kharif     ,Dry chillies,444,0.2056398,45,68,45291.24,2179.26,17.83,38856.2058
Telangana ,RANGAREDDI,2013,Rabi       ,Dry chillies,162,0.28560557,40,80,7868.64,2614.14,42.68,111571.4952
Telangana ,RANGAREDDI,2014,Kharif     ,Dry chillies,290,0.01387918,14,72,28144.5,3670.54,7.47,27418.9338
Telangana ,RANGAREDDI,2014,Rabi       ,Dry chillies,206,0.01139799,64,74,9165.59,658.77,42.95,28294.1715
Telangana ,WARANGAL,1997,Kharif     ,Dry chillies,14500,0,24,92,22489.75,86.53,19.94,1725.4082
Telangana ,WARANGAL,1997,Rabi       ,Dry chillies,8400,0,19,92,25909.05,1898.3,37.19,70597.777
Telangana ,WARANGAL,1998,Kharif     ,Dry chillies,19500,0,27,94,22489.75,2554.91,8.05,20567.0255
Telangana ,WARANGAL,1998,Rabi       ,Dry chillies,11100,0.01957236,27,98,33046.12,2068.67,13.7,28340.779
Telangana ,WARANGAL,1999,Whole Year ,Dry chillies,33088,0,75,84,35423.48,3484.01,10.29,35850.4629
Telangana ,WARANGAL,2000,Kharif     ,Dry chillies,18493,0,75,86,28144.5,658.77,13.45,8860.4565
Telangana ,WARANGAL,2000,Rabi       ,Dry chillies,10179,0.02568465,72,86,85801.95,1279.6,32.42,41484.632
Telangana ,WARANGAL,2001,Kharif     ,Dry chillies,15720,0,80,82,85801.95,2127.35,12.69,26996.0715
Telangana ,WARANGAL,2001,Rabi       ,Dry chillies,11818,0,63,86,33046.12,581.69,11.98,6968.6462
Telangana ,WARANGAL,2002,Kharif     ,Dry chillies,15045,0,42,80,33046.12,85.79,448.89,38510.2731
Telangana ,WARANGAL,2002,Rabi       ,Dry chillies,9480,0,41,72,85801.95,2509.99,9.59,24070.8041
Telangana ,WARANGAL,2003,Kharif     ,Dry chillies,20737,0.07068956,42,66,45291.24,107.56,11.61,1248.7716
Telangana ,WARANGAL,2003,Rabi       ,Dry chillies,8160,0.00350056,41,62,35423.48,2179.26,9.59,20899.1034
Telangana ,WARANGAL,2004,Kharif     ,Dry chillies,18280,0.0533169,42,65,45239.51,683.58,757.92,518098.9536
Telangana ,WARANGAL,2004,Rabi       ,Dry chillies,9115,0.12447929,58,60,18679.33,2277.68,8.05,18335.324
Telangana ,WARANGAL,2005,Kharif     ,Dry chillies,13994,0.03544632,63,67,22560.3,1595.56,13.57,21651.7492
Telangana ,WARANGAL,2005,Rabi       ,Dry chillies,8268,0.16297403,33,61,29876.36,683.58,37.19,25422.3402
Telangana ,WARANGAL,2006,Kharif     ,Dry chillies,16379,0.24147998,36,78,9165.59,840.58,13.7,11515.946
Telangana ,WARANGAL,2006,Rabi       ,Dry chillies,10957,0.09120516,27,80,19083.55,1341.29,12.94,17356.2926
Telangana ,WARANGAL,2007,Kharif     ,Dry chillies,15000,0.03583846,17,84,22560.3,1691.66,19.05,32226.123
Telangana ,WARANGAL,2007,Rabi       ,Dry chillies,8000,0.11645147,40,84,89025.27,2358,4.71,11106.18
Telangana ,WARANGAL,2008,Kharif     ,Dry chillies,13889,0,29,91,46450.2,732.62,5.9,4322.458
Telangana ,WARANGAL,2008,Rabi       ,Dry chillies,8645,0,24,92,22489.75,86.53,19.94,1725.4082
Telangana ,WARANGAL,2009,Kharif     ,Dry chillies,15749,0,42,86,85801.95,1559.04,10.29,16042.5216
Telangana ,WARANGAL,2009,Rabi       ,Dry chillies,11209,0.01957236,27,98,33046.12,2068.67,13.7,28340.779
Telangana ,WARANGAL,2010,Kharif     ,Dry chillies,11855,0.01431591,64,86,28144.5,769.84,1015.45,781734.028
Telangana ,WARANGAL,2010,Rabi       ,Dry chillies,9042,0,61,84,86765.77,1691.66,24.39,41259.5874
Telangana ,WARANGAL,2011,Kharif     ,Dry chillies,14980,0,57,86,45239.51,731.25,5.9,4314.375
Telangana ,WARANGAL,2011,Rabi       ,Dry chillies,8091,0.08125601,58,83,13209.32,107.56,19.94,2144.7464
Telangana ,WARANGAL,2013,Kharif     ,Dry chillies,12883,0,91,78,7868.64,2554.91,10.93,27925.1663
Telangana ,WARANGAL,2013,Rabi       ,Dry chillies,12127,0,68,80,27507.54,2228.97,42.68,95132.4396
Telangana ,WARANGAL,2014,Kharif     ,Dry chillies,14614,0,39,77,27507.54,3670.54,34.99,128432.1946
Telangana ,WARANGAL,2014,Rabi       ,Dry chillies,9647,0,35,73,13209.32,3484.01,6.83,23795.7883
Telangana ,KARIMNAGAR,2000,Whole Year ,Dry ginger,76,0.29078419,45,75,17705.93,1691.66,19.9,33664.034
Telangana ,KARIMNAGAR,2001,Whole Year ,Dry ginger,2,0.04538749,18,85,9165.59,769.84,39.83,30662.7272
Telangana ,KARIMNAGAR,2008,Whole Year ,Dry ginger,14,0.00350056,41,62,35423.48,2179.26,9.59,20899.1034
Telangana ,KARIMNAGAR,2009,Whole Year ,Dry ginger,14,0.03867695,41,61,25909.05,1251.12,67.41,84337.9992
Telangana ,KARIMNAGAR,2010,Whole Year ,Dry ginger,24,0.12220198,84,55,37801.85,840.58,42.68,35875.9544
Telangana ,KARIMNAGAR,2011,Whole Year ,Dry ginger,2,0.28809325,48,78,19083.55,2277.68,10.93,24895.0424
Telangana ,KARIMNAGAR,2013,Whole Year ,Dry ginger,8,0.0545119,17,77,33046.12,2539.47,6.42,16303.3974
Telangana ,MEDAK,2000,Whole Year ,Dry ginger,767,0,51,54,29876.36,669.86,1.32,884.2152
Telangana ,MEDAK,2001,Whole Year ,Dry ginger,1096,0.15220806,59,59,15371.45,2261.24,6.7,15150.308
Telangana ,MEDAK,2002,Whole Year ,Dry ginger,593,0.08972662,34,75,22560.3,1279.6,56,71657.6
Telangana ,MEDAK,2003,Whole Year ,Dry ginger,756,0,17,90,33046.12,3670.54,9.83,36081.4082
Telangana ,MEDAK,2004,Whole Year ,Dry ginger,768,0,69,84,27507.54,2179.26,8.72,19003.1472
Telangana ,MEDAK,2005,Whole Year ,Dry ginger,1068,0.01929464,42,88,19259.84,1898.3,34.99,66421.517
Telangana ,MEDAK,2006,Whole Year ,Dry ginger,1320,0,37,78,17705.93,769.84,744.01,572768.6584
Telangana ,MEDAK,2008,Whole Year ,Dry ginger,1237,0.03893959,40,57,7868.64,1882.68,24.39,45918.5652
Telangana ,MEDAK,2009,Whole Year ,Dry ginger,1641,0,56,58,19551.9,1898.3,9.59,18204.697
Telangana ,MEDAK,2010,Whole Year ,Dry ginger,1561,0.33147006,57,71,91442.63,119.72,757.92,90738.1824
Telangana ,MEDAK,2011,Whole Year ,Dry ginger,1417,0.09120516,27,80,19083.55,1341.29,12.94,17356.2926
Telangana ,MEDAK,2013,Whole Year ,Dry ginger,1713,0,21,90,86765.77,1595.56,12.94,20646.5464
Telangana ,NIZAMABAD,2000,Whole Year ,Dry ginger,42,0.25605625,33,82,15371.45,5777.48,4.05,23398.794
Telangana ,NIZAMABAD,2001,Whole Year ,Dry ginger,54,0.01139799,64,74,9165.59,658.77,42.95,28294.1715
Telangana ,NIZAMABAD,2002,Whole Year ,Dry ginger,46,0.023315,23,96,15371.45,1387.36,42.95,59587.112
